,0
F17D80EB3F86B25FE9,63345
F264BB72B99599592F,57695
N13FEE46AF9EB4AF45,108795
J2067642FB82E2DD1A,34869
F13FD6DEC42BA4721F,19277
K2A7591A8845ED0212,4387
O2BD71BB5AF7EE5A5C,712
P1B1BE5FCE916E75FD,40529
A1EA9C546D6F63E52E,51950
H1BD2CD03433020394,51951
F1ADD6662D7D7055CC,713
H2773951BBD9B3B367,80482
M22C9BBE3750D6AC55,7241
F1155CC27ED8B5DE89,86224
F2761B6E9EFCAB8C37,46158
A11A7A47B5E65F3B3F,34871
N21986AFACB289A33D,6326
D2CC9CA4D9E67FD23D,51954
S2DA53170FAFD3DF6F,103282
F2FFF5944FC1F93193,108801
M10EB68E8B2024FE35,97573
D12B4982A20D473AF4,46159
A1FD79A6A5B8900DAA,103009
R2AB5057386A76B0EB,34875
F257B3D6896B7F6C73,61408
E1918BFF401C4085C1,86229
B13FE774BAAD33F16B,91965
B1859D456A36CF4D25,93229
R25FB8FCECEAEFD06F,10140
F28E1FFF3A3BCA0E47,100658
R1A7BA7AE2175C6357,38004
M1FA868B925200A9FB,17338
R136B7AC25144DCC2E,34883
G24D970C2962192069,12157
Q16F7F0D7C0066014E,63363
T1D5DCE5A3FED584A1,108170
P2DB7FBCB0A6C9C649,102419
B1095A821019F86D76,1989
H2CFFCDF81CB5A3786,91970
A2E02D12EA2579AD2C,725
B2DF26941B52FD0FEB,38653
H27178CDB1E577A577,74736
J2F43DA6F3208805FD,103291
A1C0DE26C3F9C06429,10172
H12F7B742646A3308A,55767
Q2F7D0059237E2A0AE,34890
E17736BCDE552980BB,729
F17F8DD1C6727A4BFC,60853
F12DAFCC74002D2165,40537
V26A9C09AFB36884DD,57715
G15E9A949F2CE06B55,732
G17EC91DE9DC292887,106964
F2939562E8D3739967,17972
G1AE5480576AC95DDA,34893
P2506C2F4617114244,34894
F2667C636491902C6D,74748
H2D8BA6DEB4400E9EB,108171
F13BF5B270B692BBA0,36162
B1EE51FDC3285AFC32,6344
A17570404200B4A587,16100
F2484FA21C8D3EA0BA,44327
A2F05E7BB7C6D800A8,63374
T1253377908478FE99,6347
D2A6D5F0447CC68EB0,23749
N129E015C250619938,121636
A27EA15C3939D11E41,40546
A2EB8F2C481E8E61BB,120211
S13E1372CFE50BBE4C,23751
N1B2CE01947DDA89EF,29344
V12016566207838784,23752
E215DC883F1085D0F8,21108
U1A3A8A86DDB633CDA,107053
S2440682DF6A6D0EBB,101411
F2DCBF2F4F6331315D,6352
A2A59EF8B89D91A119,4548
H2C4286B8D4269BEAA,97598
S126CD405A38A5F8B4,12175
F250BC1BB8FE722AE4,108822
H142C63634E00DCBD8,69068
S20FF2919444C9053F,106396
F13724F2D376E4D8C3,23759
A108F00CE53B8763A3,91985
E1F5A5387674FB522A,12177
M2EAFEF33911AED4E9,113630
C25615191EF54C4337,86250
E23A9EDC8DC02CF0B1,74756
A2865E0DCF236775E1,91987
L27C9D92ADE0EB3238,108825
K22D8BA67DAF241FF9,46188
S2EA7AD51F99AE2211,86252
G140893F8544934A28,28350
N1B2C9234D3171EA4B,46189
A2F01590575A1B47BC,17984
T27EFE892852270D85,111994
Q2AF842EB36B6E3D9E,57733
Q271962C31A66D49C7,53220
Q14EFC85E09ABBF9A0,46192
H1AD9D6DB3DEA9DA4D,80515
F2DC3089AF9F27C31D,124076
L1891B695DABF0DA9E,29357
L2EDCEFDBD3C8DD1F5,29358
S23480D4EE5C480A07,80517
L1056835F999E5982D,91993
B2D3D2B5790D1647EE,46196
A29320E3EDEBF86319,757
F1D10B3A429DDA9F2A,114543
A12ACD46BE1D5CD54D,90166
N25FCA1DAD59BF959F,761
P2C9F56DB4E99B2DD9,17988
E2630C5AD1D1BAF449,51987
F18BEEDA8E8169F012,38810
R20CDAA8D4732F5FA2,40563
H1ADF3E73CD575AAF2,46200
N25A39254D5375B7EA,69086
N28C41325F7DA92F9B,765
F11405310F112F3483,74770
K1A5F160C38E8FDFAC,80523
F2CE3D418D5AF1E00C,51989
F25BD8C36C065B6AFC,120232
B287619BC4BA46ADBE,100722
K2F238CFDE47C1E13F,766
F18C3844FDABFF43F2,29368
H20D66D33564A6C9F7,63723
E2E778C6415D335A13,63402
E1EE801233A14792C8,50224
N25735C2739534F6A4,29372
R26BCB6D6A0C995D54,40569
F1B70FE42B04F1A2D9,113972
H285002BC533E93FE0,9930
F19933832CB14A68A0,769
A1CC5F260367D7A84A,115772
M24422E5BD848F4E16,29373
E28E1F79836320AF79,4671
F26BC7E94925EF2DA4,106400
D1D06D0908CACC2C2B,39929
L22522BD998071707A,80535
N20C5E8D8797F54558,120406
L2B5BA249736329F5E,97616
F141573162BEACAC8B,98202
A27619A516E695F4F2,95927
H207A8E98B8867D55A,103324
Q214DE77E1D7C0DF64,108843
V2416913EA8D91C993,80537
A273D3B67E23FC766B,29375
R23DC10F3E5CCC091C,16302
H14B5F030B0F53660D,86278
F13FE4043C9E21B32E,92006
P1193C15ACDC1107B3,23788
S2CD9729E0DAE8F3F2,40576
L106F8D2BB9A03FE9E,18001
Y126C28A3F806D5019,778
F148EDC82DBFB9578A,52000
N10E1263B91A847FD2,12193
A258AB6FD7CAE031B6,18002
A13072CC2FA156B038,16202
L13F233689B0DAD796,92009
Q2F2F1750942370519,57757
R1BE90C07B06936B78,14380
A2E9064418CB9D43F1,46216
R159FE70BB456DC109,108848
G1863D4AFAEE5507C3,23791
D1596853A58A0FC242,89025
J18A759D144882C4D1,115703
A2B35D4D9D928F8C5C,114562
L11AC938CBE0293CFD,6384
K2059EBBE88CA3F2CC,80543
N2DACC403AC3575D3A,1996
Q1D46E3A4E4D7AC108,92015
K26EF36D2C0B2DFAE7,21247
A157918D9FF30F99F0,34928
F28FB6F4EDBF845BBE,52010
Q1DD9B615633F226B3,786
F21C6296C72DC9D706,46224
K23BB5ADF421442975,92017
E2556E5F4A7A18B954,100724
M1DCC77045835BA1C2,34929
K118C22605E186DA63,97627
S11CF88CEA86A9B376,108854
L2B03AB23645423FDB,30762
E1F42FCE18A5A1B945,97629
H2961B8ECE24A945AC,34930
C2B213C4E86DF11E9B,6392
R2E2756D8CA1D9DE46,23798
Q18E599962B39DE91E,40586
F149F0245C0F66D3F5,23799
M161909B83361B44CF,18010
B289153863F0540E21,23801
F2A9E34D89F2A8C2D6,42024
T23613043F949D5BAB,23802
R296A4AEE1411ABC12,6396
D10FA5DB38543EBA79,73166
J289280B80AD6390ED,110103
R1C0FCA1676D8BDBA7,46232
J19F434841812D1A7E,39933
L18B51622CBF7D6583,87512
N1945A1859FB19F11A,106405
U21042D7A9637F0108,69123
E1BD8D067291189E2C,18019
B28B81D9899473E748,114287
S138AA15F6FF71F264,19290
F12681D7048D034916,3893
T12F6A7D8C7CA733C1,69125
A22BE27FAB271AB5F8,61820
F16DA1EADA137CD28C,112002
E27C68EF7E4409BC44,57779
A1BD81938B62051765,29391
F2036252991F76119A,95137
S25962FA78C775CEF0,74804
F1BC85E3AFAC1F4D3C,108865
J1008CA27CEA1FC3D0,103341
F1A07CF3A83A2A7F90,109031
E21B77844DC145770D,97639
F13E3752DC39697AE0,86302
F1C87BB94D89CB5DF9,46242
S24415DFA7EF2D1248,52029
N2249E73D658E8E5E5,57783
Q26AAC4948EA65689F,120272
T25BB8634A3FB69B8C,50442
L2BA504DE4A9BCC4D2,6406
S12E52F708CC3D44F8,23808
A13503559C3AD64451,74810
R2424C6DE36D84D2ED,23809
K11E7B4CCD291AD1E1,78965
E2FF4D7C2AAEB2CAE7,92037
L2EA7D10648CD5E7D7,40602
D11E1D30AD3AB21453,22285
Q1F33E88EE7D3F9A7E,52037
T138020F63CD7FA680,114588
F1635C320F09412981,40603
Q294B3F69AA7E2F866,82661
F270C670280F820D6C,69136
P2B5D52469BB0ED704,29405
F2E7DF0CFBC829ABE9,23814
E1DD24C97BBFDB77F4,18039
Y1DE8F65334321E412,57789
E24D156AB733DFCAE2,79867
R2E173D2AFDB7749A7,116202
F16AECBA3DF82C7BAD,18041
E107C2101B14C99507,27862
K1AF8BF307C922C0B9,63442
F1AB04BC1904ADD16E,27864
A19B1458743E293CA5,18042
F24A38D8BEF4C1B401,105024
S20B26AE27F3A7E244,106738
Q1626DBB2D9483B781,114614
D23835DB0139E9C8F6,86314
N243DCAA6C861141BD,46255
R170B157C6F3C25910,63444
P2687FE2A78E2EE102,114593
H176A8D74A0BF1E12E,108877
N2F234DB1B65236623,40608
H294932049D81FCAA2,46258
J1D89785185044355C,3896
R2AAFCD972E4ECBB50,6419
Q2B0B13A25C860192C,110628
Q226E69E46CC0CE009,97656
B2497F5E036D98C450,46260
P2AC46A5C852D7A3C7,63446
H2C8DC048C66965F24,44730
H2B396E5B6D33EF21B,812
J102B8C0353B1C61BC,18046
Q27F05DCEDADB024C8,44739
E2E2B0BD2F0BEDC667,86320
F2709AF725E53136D4,69149
N14B704CE78E683729,5729
T2B71B4196A81434A7,40614
B2F6092E45B1C476B4,107445
C25DD683CAB26FA9E6,23823
T270DEC8247953F90F,35879
A12FEFAE8877930CA1,104529
Q21A9111ADC3686E9D,23172
A14454CBDA5AE15E23,822
K11FBD13E6342DD301,87518
N1803B47BBF949F9A6,52059
K2AD8D2283987808DD,120289
A12616067AB2F40D09,114604
D2BE5A1ED52926CCE9,86324
P14C299C2883FD380C,46266
U219F624BAEB0E78A5,74837
A1789C8FE1001D4276,29426
N1B2ABA131CE8812CF,57806
A1D25A25338AB56F43,2007
A23C67104782ADB412,34968
S2E818D8462A7EF5A7,108892
T2D7ACA36E6A42EB58,6430
H1BAE506CA5DA5BF0F,67656
A2EC28CFAD07322B96,57808
B295D9C509AF992F8E,114609
J2829466A96A2F8BD7,74840
S1FBB9EDB177F38FA1,92065
A21272CEDE7C3D3438,120513
C2D5482A86B1D730DA,86329
N19633E493EE68603D,69158
D1B66E029FC5A72DC7,29430
H275C761DF572DE4B8,92789
A134AAC547E84240F7,23833
E2D5F74BAB190ADF14,114612
J12AAD681730071885,121335
M2370E71270EBB9EC2,6436
A175E9B69D179804ED,108901
Y10124EDBB51BFD491,34977
B2B2CA4D85C8D55749,80591
R22F8D876A227B7724,29434
P27E297BAC6E49EFB6,122862
F19A7351B92964785E,11530
Y223138B0C1EB02691,97685
P2C504EF69D348D7A0,124608
A224B5FE42769DE3EF,57820
R2EA967862E88A2D82,114620
H1E8B5BAB620DC5F87,87521
T137A9A52F9D6C9F9D,97688
F2254F8311B1A7D67D,57822
A190E6AA32A64AF5A2,96986
L125E22B63255492DA,69167
J2C4B92ED7BC256261,122222
J1A61728DF18D082D8,30556
F28412565BC83A1DEF,92074
A2E514F2B35883FC75,80597
N11383E8BE199A80F3,17356
A1418019E39AB579CF,63478
A2B0F02750F3A3133C,57824
L18673A6BAF274CC21,77946
T17C48CF3E3E289304,846
K1661376CBA3563954,107555
H1A35B9923775123BD,34986
F1E531980C5A153F8E,119611
F20B6DF4A171D91405,20120
F1FBDB58247C99351B,123378
A236FC5BC5D91FE0B7,39307
G248626E88A6906DD0,95845
V289D89664B5A7316D,108911
P1BC242FCE13B0EA00,102690
F2F80CB64DC95722F0,121442
U17BC75CBDC78364D1,108912
S1FCD675B9DBFD9108,116361
G20B6E3D81E58FF840,46289
M2B90BBD271E7DFE68,18073
U283DDA975F52441BD,849
P19BF231B7AFDB74D4,122107
D2A927CB1F642508C0,86351
G12773BB988B95D6CF,63483
J233C989287801AFA1,850
H2659AF010BD6ABE30,108917
A109B8A3E911D0E2FC,7601
S1FC4BAAEDD1193101,106414
F2C331265C50F06743,108918
F2546E14170479388A,29445
S1F175F28E43211258,79872
P15A0AA6B569A89D76,92084
R143EAB3218577C413,103389
E1705D1911DC92FA91,97705
L2D711EDD119BE0852,52085
L24E9FCD8BCF081E30,67811
H1B93817477CE23D57,23855
K2B38D9491C36B452D,115901
F29B142A8C7A9CC6C9,52088
U1476B71273ACED86D,114635
D2BF75B53C6271DF42,6451
T24404E647591CE9BB,16766
H1D1369AB4AA9EE818,89137
E1309A7AEE627EABB0,68438
F15167F66DE7C32C41,117186
P2D30F25D6E0F46BF3,26867
A1C4E507A03235184A,103392
N2A6CB0B938FC1D3F0,18083
M12215CAF432FFC68B,39380
A1AC81415E8093192E,6455
F2162F10D9B2F59F7B,69187
Q1E734069B53876046,67938
N26DD1DB443C42F226,6456
F1EBC230B64D6E8BBF,120321
G273181BB8D5BCA0FF,92100
G1F191AC7C666EE332,29450
U1E2864D0FB0F79F7C,52094
N1F8153DE4375DDEC1,108932
Q1A77873558414A78C,52095
F2F8BAA0BBED19722F,25036
F18092B086BA979987,103396
G2CD15BF62D68AFB42,63499
N1A9F8270B2BF35386,6460
J23E820ED582EC4185,114649
U1A5F1C39C6DDA6092,29454
O1A53DF5400876EC0E,23865
L10FBE695B19D497E4,19304
L2D0E04085B05EBE45,114651
A1C28A28149BE5D5BB,52101
T2AF989C6E11F9FC21,12289
E2ADC054FE34E2EE75,10118
F2CECFCBD7BFCC6A0C,29457
M160466BEC4D34A61A,60870
S2D47373A8FDF387A3,46305
A227B61B84E6E96062,23869
C29BEE609E1F608B62,108937
F2D85EC2D4C355B9BB,46307
M226CB41EAA0301351,108939
A1CCED2C43EFF5F22F,67900
M217E571C063E10980,103402
F1BD2FA308A115D101,63507
J2CC4F41FA7AB7F737,35011
H22C599CC9370394EB,23870
S22F082783AD1FB2EB,34311
F25A51413EA18D4678,57846
L2A623E7A3A8E179E4,106422
H23E633A2E1B7E3F73,23872
F257E7C47AAC16D72B,119617
S1B9D3B44A28A54AA7,2016
Q1DAE6578F5A45EF6F,23874
O281F93D4FBF87CB2D,57849
O19F3FE5C964E6A94F,98903
A14FF0B7800607FE4C,92103
E1932AB001C92D2FE8,18096
A17EBCA56A8DCE0068,12297
F19343AAC636B51F8B,869
E11967F04A75A8B07A,74887
F168C709978F3DEF26,69204
J13FF20172014A9AE2,52115
A29FAC27954297BA8D,57855
S207F27B1FEE86EBC1,63511
S2CCAF36BDCA99A22D,872
L23CC25D56D3DF0575,120341
A25B2F28E0F4D2E8DA,29470
Q14B2B1C4A1E819116,40664
N10578AC104DB98610,57857
N25923734E24BD9729,29471
K288365B86840BA2D4,96519
P28679DC6DE81591E4,52118
P24AF8F39A8C4976C8,69206
F203C52BC7644AC38E,52119
Q218217927DEE1B938,108947
A121696EA616E40B60,874
H21E187FF04C7343F9,74892
N2DE5F5C0B27DF3CB5,39517
D119AABFC295F44D4D,12304
J21911D5C56971D596,60872
A287D000010FAA37E2,23887
N227A92078223EBD1D,18105
R2C9C5CC962B86823D,12307
R291EC088F2EA5E734,57861
N1BFBDCEE2E9F3B1A0,52124
L297C23C44D2D62117,85188
R25D0902631BF8671C,89893
N29B5338E93B3B5892,57863
F296F627132A6576B8,108950
H1B6CEE7C9E6CA8BFD,80643
F139D94364742C2458,92116
E21B6C473DC874C4B4,92117
H2B2323631F13E5278,108953
K292CF81E606E54780,35029
B293AA028FCCBEDFB2,97663
W2887A7733B96C9961,85218
A22CC8C0BAFC17F3A1,109459
A117D700E08CEBD2B6,80648
H2DE3258346217F7E7,120346
J1E8AF168661ED0558,35030
D2DFA12510CAEAE307,119619
E22C84D0008465D997,115790
R231A7F324E244B956,5356
O2CED17DE23EBA5FF4,1574
A122A994B9BBFEEB95,57869
E14D75EBCF251C9DD9,108958
Q247D97FA499CBAA3A,57870
T1256C81DA253F9603,98906
B12F0CA13A4B25A2E6,6488
T2DDB022759DB37775,92123
P2090F90F916518DB1,74902
J1E8BAD4D67FA19B47,103433
N1A0C287460813B515,29491
F259EEE06C0533A36C,35036
L15420733CDC0B0DE7,68058
F1409BDD5738CCECF1,114683
F2C8C8C56CBA211988,40674
F1F1766DB6AD5E717A,69219
H2F275CE8B30EE923B,86400
F1ED2B39C1D4D121E1,12325
V18A0CA1FE35C09D03,18114
A1CC100D1BB1FFF957,12326
M1498FC45A1EA0ABEB,52134
P163D34840EE5F3E3C,892
K2683FAE238A53C456,62398
D24224BBE50A3938E6,6492
N17C198B3363F6C41B,23905
F167448ECBEAE06D0B,56716
E22D36EED7A7546D39,35039
F28C42629E767A63B4,18117
S1B55BB03369873334,45195
F1C1E85262B5716EF6,6495
R11F8D093BEC47DE2E,86406
K2D690B55BC94F7155,12331
A1F04B1904A5D5D122,96659
U2F1D94703C109FEBA,93260
A1051386989EBB5911,46334
F2E083C832A80ED5C2,119293
J2CE4A1A6A3C3D6F7A,40681
N1232BDD90642DA7A5,7611
A2CB4FFFF8B1EE8290,62440
H1B15FAC72D9312FD9,114695
E2B14EAFCA900D6309,45227
E224BCBD61E382B721,86409
H21A229C732C7166C3,124742
G21B3F484C28C3A3DF,23748
P21AA6906EA6C569C4,114699
A25C4CC9F3EDE02B5B,898
N130E536A6458362FF,46339
V2D2773F972A083047,46340
S23AA92AF7DDC2DBD7,6503
R2468F7C8CF900E3BC,40687
D2021B720A11231D8E,23186
N26D522334A9EB604F,114705
Q255CB97A75E86C17E,902
L22D553DFD0EC810CA,69234
P203AB9AC660F4AE91,108975
L25FD11C1E3A7CF344,7120
A1698E77A85AFE311F,32865
P2193CB29554225DF1,52150
K12E505DC895F24A8E,57892
A270766332719AA66A,74920
A24357FEB42D7A734E,46346
T2CE694EFF56D3B1B1,5491
J215DE04AEF3BF799C,46347
N17FF83124C19D6F29,92142
R2A8F570D1FF9CFB4A,18132
S28ED13A33F400219B,97766
V2BB14F0524C3FF815,119378
P2B30A9D59ECC7F85D,45579
K1B9970BF8C9EBA9F0,12352
L25BFC47C7991D46E8,120379
B29E1261621B5AE31E,6508
K1F5E1317AEFA49571,86421
G2DA6372B488E94B4A,6510
C18A43F55CE910D728,40697
U24D5B1386BD4DB628,80669
A22B31BB9FFC472DA4,108983
J149C36987B6D7B892,103446
A284ABCC577F93370F,11289
F1796ABA042E1EC233,18136
F2C55DF0C250EF8AD1,92144
F15DC0F1DD77C39476,12356
L14838F912E7F67E56,108986
Q2E631999BC3628E6A,6514
F1F282720E064A21CD,12357
J2353FE64C71376EA0,74927
Y273229181368CDDD4,23931
A2CF98E1B88667D401,6515
F2FEAD377379D67FE0,23934
J2F82DF1CE3D54CD39,103454
N272D9886B9BB0A887,74931
E23D6E461C4DB057CE,97779
N1FC66263923BC31EE,35062
A2C8086A49B9F8D121,122483
L1C5BC4599ACA5D891,6522
E142270FA9EBD716E1,114720
S24CC3302C6C0EC741,6523
F29E5D6325DEC92216,62791
N29BC77936A584BB7E,36190
L18F05BE4782C3BAB6,123388
H2900DEC4D94E47D8C,120392
A2049FD22FD535A72A,35066
A22E84735878F1D6FC,12367
F2EA022C7F01CF5CD2,38045
A2E4A8CDBFA6D0A5F8,124414
T1DE0C3604F1BE4AA7,6527
N2DA95414D3774ED62,46367
E26FA9BC82702C79BA,90438
U2F4CBF857ED15524F,23943
A2EEA1264682CC91D5,57907
M27B91A6FA994FCCA7,15470
H2D68F663E4BA7C3A0,18151
T2E66DAD40056BF631,29530
N21164FAB8D33D679E,12369
F2C2976F2A7B849E3A,17945
A182713B5C1FC93A8B,2
N1323A51145443A3B6,20729
A2086B1173BD41360A,35071
A2585E04C4D07B6E25,56942
C14C30C4C012748F14,63562
F260CECEC14241D7AD,109000
A247CA1BA1C59791C0,69257
T1F1E4F8A5A5191D48,23950
F288C0C2652F397CD3,57916
A1F64F82E926937D29,925
F1BD79E57D7B1BE0BE,12374
R29EF0745EA0042572,14474
T2518CF52C1C01BCB3,46375
T196D4CC893CD5AF28,29539
X2597D5802F333A718,23954
Q1575316FACDECB768,46379
P25AAB8E2DEC9604F6,109007
K23A5A0EEB22DC900A,23955
E20557FB1242F8177E,109008
A246AB993943614AA7,121284
U20AB55713CFB6A72E,52171
E2085EF8E3F44B19CB,103468
H21A41F8E25BB54CAA,17274
K133C8DD4C34B7B83E,39422
B14C44E3C850F3D898,92162
Q1D3255AF289500CEF,61
F14876CD726FB82EC3,52172
H10360285A10FCD0D8,45582
P187A1307CEC9940D7,46384
E293982917BC4D2E61,92165
E23757AB46D420FCD8,85630
A242DA51CE82C4D36E,56614
C2BC8115FF9052C868,23959
N2CA5E5B303EB36D9C,18168
A2145F248BCE489C28,63577
A14BA3160E83CFBFE9,80694
L23A34ED55D821E67B,52177
N1BA075DBCFC075C94,92171
A16361FBC737FE1EFB,121499
F1B7EAB968B87C93D3,45515
I20C22D42D77DEC7C3,18170
N116D9A55DD41BC495,23131
A1C23F638826E1F6FD,109014
K2FFC3E2F675FB0FA9,57029
A245CC8E4EB480AB27,92772
U19BC8E2526999B29A,29545
V2CDE83002E49C077C,79570
T1000590AA38A07670,74953
C2B9CFD7610A87D847,35089
K291384B935F50D00C,97232
R23EFF1BE59AB77865,11553
P1583FC2E1BF09BAFE,102049
T2BA3DD15607E230B5,114742
N2E1906F008A287156,74150
F290FD4F40C5877AA9,57936
F287295E7E30D38E3D,91396
W1CC788B7848EB651A,59539
P1778A77462C6D90C1,12388
A15405360AC22E60D1,18174
Q2F553901527FD7B85,57939
R1A2695D5446AA4165,97800
K2CFF3821D3FEEC731,89422
F2C734B25A34CE6A3D,12389
T201C58FD9EC61B186,91397
N2C3CAE007D861285A,29551
A2A88FC13C6443A3C1,74962
G2C9703F1F8D3B0FD8,120421
F17533195BA486A94C,57941
C146B0F8EA67C0B1C1,63585
T22A694994FBAEF677,35095
N21D47643432366B9A,112004
P1B8786B3F0B2C605A,12392
H2A04318763AAB6D0F,96998
J234DAFE584BC9F76A,80708
N26611911F19A4E089,57946
S194A118DC7AEACC05,46399
H1D3EF59E5A10FD016,35098
A2E9303774E741970D,12394
A2D7D4A5853A906869,97004
K2963F2DACF8D48FB3,12395
Q1FF53280FD9593C5C,97805
P141C2AEE50B6C0E49,45592
H246F52D72AD7009B6,109023
F2F83C42059332F395,109024
K2165E1F8FF97A8E4A,103489
H25E1C642487DB2EF5,97807
R156A8BCBF4BD43F0C,46404
N2F124F83A75CF9F5D,35100
L1BADAAD1A14409E18,950
F1AF70FCA07C32C97F,65699
R28CDC34A09E90CC32,80716
M19A075AB680B69B62,12398
B10AEC280BB8E8AA3B,114757
P129F7C8DF69B745D5,57955
R11903C3AFB89C283E,111008
N17DC9FC861BDD7612,12400
H223A3375622B1EA7C,40747
F2759E19C11CABE76B,64665
S1D431EAB2E81D35FC,97816
A1A9F457F181FB2AC7,6557
S2550870523178BAFC,57957
G24507D4C5C3FCA4AC,74981
M26AABEE5852095010,80723
F2961AE0D030A7F0A5,6558
R2AD99622A8020EE1C,46411
M2667ADA3F61DB9218,35105
E16D3D4080B834D022,114764
H26FF233FC947CAC7A,46413
E1F806EE4B39097EE9,97820
D1070C9C4E29238DB2,92194
E2B1EB8410CC333518,97821
F24A0FA65221B628D4,14962
T180090EF07692DAEB,122131
E2A5C93C5521601969,6561
A2672E2BE1B5C7EF14,35109
E2BBD174ECD2AFFF8B,257
S1181E6540809550FA,13509
H1ACDF9648F5ABA324,114770
D2B340F202C89615D4,63604
B296BBA9759912B664,34429
F14A90D3F64888DBE2,100757
B15694B4D09CE2C0AE,123232
F1AB3B6D860CBDFA09,104673
H2796C9D01FF814ED6,76042
S1D3F33D5417A7B746,40757
J1866234885EEEBAC6,69304
C29E8665FE32C72B25,109048
N26295C131B3BC78EC,74991
U27F46105E5EA34710,108267
C2724625621CBE7D08,18200
N28195B15A0B1EDB6F,12413
N17593F76193DD8350,79074
V2DD62783C2BF3E77A,57968
Q222C65A821ABCAB04,965
K25A59A0637885E218,97008
A1D448797BF5CEE37E,80733
H1CBCEB50923883C8D,74994
F1A4334D62F88300DC,118584
A24167DFC0FCBE962F,21275
Q2CEBF12039214637B,86484
A17CB05F176C4DD779,6572
D28F9FDE96D136DF4F,18205
Q2B1DE4F4937F47DEC,99959
K2C4731CD78522306F,86487
A1F10C2C1D4E978A81,63612
C18BD5516B09FA03E9,970
K1CF186EACF2B469D5,120446
S1E747A07DE2373246,97167
A28D1ED5307A3C1BE7,973
S2D6E1D6354168B7A0,57106
G2180A7B56CF536042,12417
L20C8AAE239BE39FC7,86490
S18D6982CE9D7420A8,106442
D1AFE06DE8844FED00,40769
A21F0605F23F83DCF9,6574
S25AAE7631803E8A85,69314
F2DC5E709F14F863BF,100759
W2187662BE0F7FE61E,103515
F27593E594074C5E3E,29583
B2157E3682B3F7CC22,75006
Q22F2B4C019EE8A8CE,74156
A1539F9CA88577FE13,114789
K23436B990662D5373,86498
Q2F2759748759131F7,114137
A2511062195532C614,18212
J25CA610A39386DBBE,63617
S27C160DDA029B5C23,75010
C27DE5B05577F4C764,102961
G2338A33AC9B0C2AC7,6580
F10C69EDD9EBB6675B,114793
A101143EDF549CB151,114794
T17A468B077CB86306,6584
A2A39C3C080889C913,12424
F1FF3C3778527B4A12,69320
P2D3346478486A6393,85640
A10A1DB1639810FF57,80745
J1DCD6C70EACA0A371,92217
J2424C97D0155E5BC2,18476
F1A531332E568784C2,97850
M2A7044CB7BE112525,114798
T2631944F786406CE7,6586
L20D9AA0BCCC0214AB,92220
C15CE2DC48D4FA59B4,63623
E11FAF08B557C042F2,70983
E210B66BB3719DA642,97852
X14E33589F385495DA,120457
P194F0340774D3C9DC,119810
A11218899DB281E3E7,40780
K1A8346947BDA20D97,6592
R2058EF8DA1519063F,57110
B2C5AB19B2CA6C253E,99676
P150647FE2800D99B2,114805
L25B58D7C056C6A051,64023
K2471D2E2267DA222C,18226
R27705E91413C6EE0A,24015
F1107A752DE098A698,57111
A2B3923D7A7D323E20,103526
H185C3046C10BC342C,18227
R200DC633FB9782B38,80753
A180FCB864CA91893E,12431
E1B39BA2567301AA6D,75019
R15673DC4939C5371D,97271
A282DA413E66575416,75020
F20CF1B0549B677A7F,57377
F23AB78C736054891D,75021
F1BE5342C8C99139FC,24016
G29DD4462AD300EBA6,12434
R13EC6B0F90656A66F,63632
M2D1B27B14E58A575D,992
Q19F4C728EE30D1B85,57349
L2BBC29130DAEA7F71,11842
S1D0A7FBFB48EB6714,63633
P292F9F2E4BC32FB5F,69331
Y26F011D52AC7191CA,69332
G2897B53B80FC353CD,24018
E233523BB8CC0695AF,92228
F2340AD83AE767CCDB,98924
A1539B6084352D8B29,69333
P12ABC154C0CB50176,15482
B2A5A6DC7BB36BA75B,52238
M20C710CA9B9CAB2CB,90396
L2BAD5DAD795BAD20B,97868
P260B8C37C17983EB3,11870
A1F4ED8E1B457BF2D0,52239
Q2C4088C3EDE88438C,103535
F10E2F22F53E297E23,40788
T231CA93533A318BC0,18234
N1E4CB99A25F7AB94B,36205
F1E265276873E7DEB2,109080
B207B126A969FE3061,69337
L2D2DFC24E52619552,18236
H272B3AAB1061DCBB3,46449
K210CDBBA5F3DD4935,86524
H2FFDA390CE87D4D8D,69339
D28A2116D6937C376B,6601
V2EBE7B261CE44424E,18237
A294820150B4FEAB24,12444
P130E8559FFC33DFDC,103069
A16C5AB64E921B0A14,114817
E1174D1D8A4BF384AE,108550
Q2C0719F798F63B393,22280
L16AAB475076A689FF,25694
E120B4F73386CABC80,113935
J251E722AC9285E0A3,120479
L17EDE7FCE7E44807E,6607
P1E51DB6E80D56716D,69343
A20902BE703FEB6B5D,30525
N20681B303DA712BC8,18246
F2D3C83F90AB68B1B7,29602
G16043A2032A094DC9,97874
S1C4108E52931577A9,998
N27465546984B65CA8,6608
A252ACFD753A3D89A4,75039
Q2F9AB02BECC8A8E82,113936
R2FE15A317D434CC7B,19336
C2EE882C2F10612D80,1002
N1504716C7FF389782,5768
E29C7DB9383B43A125,109092
A2D85F904E0EB73C1D,98929
A268FF919C1445B675,6613
F29066511835BB3003,92241
H2B7161C4CCF3603F9,6614
E21823E1D8798773A9,92242
Q2ECA3510EEF3A8F5E,97879
H117FCE46F882B01DB,92243
A11459EADEF5FB289E,18258
H131E3C69F08EE6CCC,35159
H24D611979FA947216,29611
